customer_id,tenure_months,monthly_charges,total_charges,num_products,support_calls,payment_delays,contract_type,internet_service,online_security,tech_support,paperless_billing,gender,senior_citizen,partner,dependents,churn
CUST1263,18,117.07,4774.56,4,4,4,One year,Fiber optic,Yes,Yes,No,Female,0,Yes,No,0
CUST1264,70,31.33,1616.98,2,8,3,Two year,Fiber optic,Yes,Yes,Yes,Male,1,No,No,1
CUST1265,37,60.36,5366.82,3,9,1,One year,No,Yes,Yes,Yes,Female,0,Yes,No,0
CUST1266,60,93.79,5024.7,4,4,3,Month-to-month,Fiber optic,No,No,Yes,Male,0,Yes,Yes,1
CUST1267,48,90.46,4859.51,4,4,1,Month-to-month,DSL,Yes,No,Yes,Female,1,No,No,1
CUST1268,28,62.27,3969.31,4,1,4,Two year,Fiber optic,No,Yes,Yes,Male,0,No,No,0
CUST1269,69,54.65,4276.39,3,2,1,Month-to-month,DSL,No,Yes,No,Male,0,Yes,Yes,1
CUST1270,40,59.76,2742.1,1,9,3,Two year,Fiber optic,Yes,No,Yes,Male,0,Yes,No,1
CUST1271,45,46.43,4202.57,3,8,2,Month-to-month,No,Yes,Yes,Yes,Male,1,Yes,No,1
CUST1272,62,40.53,1660.69,1,6,0,Two year,No,No,Yes,No,Female,1,No,Yes,0
CUST1273,58,68.3,6460.88,3,0,0,Month-to-month,Fiber optic,No,Yes,Yes,Female,0,No,No,0
CUST1274,67,46.85,1567.64,2,2,2,Month-to-month,DSL,Yes,Yes,No,Female,0,No,No,1
CUST1275,56,48.75,771.23,4,1,0,One year,DSL,Yes,Yes,Yes,Male,0,No,No,0
CUST1276,40,85.68,3546.34,4,0,4,One year,Fiber optic,No,No,Yes,Male,0,No,No,1
CUST1277,40,116.85,5300.63,4,8,4,Month-to-month,DSL,No,Yes,No,Male,0,No,Yes,1
CUST1278,33,80.36,3557.96,1,7,3,One year,Fiber optic,Yes,Yes,Yes,Male,0,Yes,No,0
CUST1279,6,27.7,2286.36,3,4,3,One year,DSL,No,Yes,No,Male,1,No,No,0
CUST1280,19,27.56,4509.55,2,1,1,Month-to-month,DSL,No,No,Yes,Male,0,No,No,1
CUST1281,40,115.14,2841.32,3,0,3,Month-to-month,DSL,Yes,No,No,Male,0,Yes,No,1
CUST1282,59,49.73,7469.65,4,6,4,Month-to-month,No,Yes,Yes,No,Female,0,Yes,No,0
CUST1283,59,29.21,7388.9,2,1,3,Month-to-month,Fiber optic,No,Yes,No,Male,0,No,Yes,1
CUST1284,48,79.9,4068.74,2,0,0,One year,DSL,No,Yes,No,Female,1,No,Yes,0
CUST1285,41,82.36,2690.28,4,1,1,Month-to-month,DSL,Yes,Yes,No,Female,0,No,Yes,0
CUST1286,13,84.85,5923.35,3,6,1,Month-to-month,Fiber optic,No,No,Yes,Male,1,No,Yes,1
CUST1287,45,46.74,390.03,4,6,4,Month-to-month,DSL,Yes,No,Yes,Male,0,Yes,Yes,1
CUST1288,53,21.51,3850.68,3,9,3,Month-to-month,Fiber optic,No,Yes,Yes,Male,0,Yes,No,0
CUST1289,42,116.5,2756.95,2,5,0,Month-to-month,No,Yes,Yes,Yes,Male,0,Yes,No,1
CUST1290,63,45.09,7372.23,2,4,3,Month-to-month,Fiber optic,No,No,No,Female,0,No,No,0
CUST1291,27,87.6,194.82,4,2,2,Month-to-month,Fiber optic,No,No,Yes,Male,0,Yes,No,1
CUST1292,38,90.66,4467.24,2,2,3,Two year,Fiber optic,No,Yes,Yes,Female,0,No,No,0
CUST1293,60,81.0,5951.24,1,8,4,Month-to-month,No,Yes,Yes,No,Male,0,Yes,Yes,0
CUST1294,7,51.29,3931.64,2,3,3,One year,No,Yes,Yes,Yes,Female,0,No,No,0
CUST1295,5,47.11,774.68,1,8,1,Month-to-month,Fiber optic,Yes,No,Yes,Female,0,No,No,0
CUST1296,45,79.77,7782.44,2,3,0,Month-to-month,DSL,No,No,Yes,Female,0,Yes,Yes,0
CUST1297,58,106.61,4192.28,4,1,4,Month-to-month,Fiber optic,No,No,Yes,Female,0,Yes,No,1
CUST1298,31,114.67,4952.07,4,3,2,Month-to-month,DSL,Yes,No,No,Female,0,No,Yes,0
CUST1299,23,30.59,1969.22,1,5,0,Two year,Fiber optic,Yes,Yes,Yes,Male,1,Yes,Yes,0
CUST1300,42,35.48,3919.63,4,5,0,Two year,Fiber optic,No,No,Yes,Male,0,No,Yes,0
CUST1301,10,114.47,3490.28,2,4,1,One year,DSL,No,No,No,Male,0,No,No,1
CUST1302,32,93.65,691.68,2,0,1,One year,DSL,No,No,Yes,Female,0,Yes,No,1
CUST1303,53,108.3,938.67,4,2,1,Month-to-month,Fiber optic,No,Yes,No,Male,0,Yes,No,1
CUST1304,30,40.26,6716.03,2,4,4,Month-to-month,No,Yes,No,No,Female,0,No,No,1
CUST1305,39,78.76,1994.58,3,5,3,Two year,Fiber optic,Yes,No,Yes,Female,1,No,Yes,0
CUST1306,31,90.11,1640.17,3,0,0,One year,Fiber optic,No,No,Yes,Male,0,No,No,1
CUST1307,2,88.01,4088.8,2,8,3,One year,DSL,No,Yes,Yes,Female,0,No,No,1
CUST1308,12,60.82,6173.1,4,2,3,Month-to-month,Fiber optic,No,No,No,Male,0,No,Yes,1
CUST1309,39,21.54,589.38,1,9,1,Month-to-month,Fiber optic,Yes,Yes,Yes,Female,1,No,No,1
CUST1310,66,78.29,4656.78,4,2,3,Two year,Fiber optic,Yes,Yes,Yes,Male,0,Yes,Yes,0
CUST1311,13,45.31,1041.76,1,1,0,Month-to-month,DSL,No,No,No,Female,0,Yes,Yes,0
CUST1312,46,65.03,388.04,4,7,0,Month-to-month,Fiber optic,No,Yes,Yes,Male,0,Yes,No,1
CUST1313,27,115.76,516.68,2,2,2,Month-to-month,DSL,No,No,Yes,Male,0,No,No,1
CUST1314,17,59.9,6689.9,3,5,4,Two year,DSL,No,Yes,No,Female,0,No,No,1
CUST1315,60,103.98,1031.98,4,1,3,Month-to-month,No,No,Yes,Yes,Female,0,Yes,No,1
CUST1316,64,38.85,456.7,1,6,4,Two year,DSL,No,No,No,Female,0,Yes,No,1
CUST1317,35,87.25,3559.41,3,3,4,Month-to-month,DSL,Yes,No,No,Male,0,Yes,No,0
CUST1318,70,117.7,6767.55,1,8,4,Two year,Fiber optic,Yes,Yes,Yes,Male,0,No,No,1
CUST1319,30,30.19,2173.03,2,9,4,One year,No,Yes,Yes,No,Female,0,No,No,0
CUST1320,71,20.83,3431.53,3,8,0,Month-to-month,Fiber optic,No,Yes,Yes,Male,0,No,No,1
CUST1321,63,63.36,415.39,1,6,3,One year,Fiber optic,No,Yes,No,Male,0,Yes,No,0
CUST1322,28,29.26,3647.72,4,7,2,Month-to-month,No,No,No,Yes,Female,0,Yes,No,0
CUST1323,60,94.84,4663.14,2,2,4,Month-to-month,DSL,Yes,Yes,Yes,Male,0,Yes,No,0
CUST1324,37,111.45,4610.17,2,4,2,Two year,Fiber optic,No,Yes,Yes,Male,0,No,No,0
CUST1325,22,63.4,2726.17,2,1,0,Month-to-month,Fiber optic,Yes,No,Yes,Male,1,Yes,No,0
CUST1326,68,45.87,2592.71,4,9,0,Month-to-month,No,No,Yes,No,Female,1,Yes,Yes,1
CUST1327,20,63.44,942.33,4,6,1,Month-to-month,DSL,No,No,No,Male,0,No,No,0
CUST1328,68,92.34,2997.71,3,7,4,Month-to-month,DSL,No,No,No,Female,0,No,No,1
CUST1329,64,20.91,886.01,4,8,1,Two year,Fiber optic,Yes,No,Yes,Male,0,Yes,No,0
CUST1330,17,78.95,6156.11,3,6,2,Month-to-month,Fiber optic,Yes,Yes,Yes,Male,1,No,No,1
CUST1331,12,81.33,7733.57,2,9,3,Two year,Fiber optic,Yes,No,No,Male,0,Yes,Yes,1
CUST1332,22,83.77,7763.59,3,9,1,Two year,Fiber optic,No,No,Yes,Male,0,No,No,0
CUST1333,17,44.2,6934.06,1,7,0,Month-to-month,DSL,Yes,No,No,Male,0,No,Yes,1
CUST1334,10,91.41,4846.26,2,8,4,Month-to-month,Fiber optic,No,Yes,No,Female,1,No,No,1
CUST1335,65,29.14,5636.84,2,5,2,Two year,Fiber optic,No,Yes,Yes,Male,0,No,No,0
CUST1336,22,39.93,2353.13,3,9,0,Month-to-month,No,Yes,Yes,No,Male,0,No,No,0
CUST1337,50,107.75,5083.09,2,1,3,Month-to-month,DSL,Yes,Yes,No,Male,0,No,No,0
CUST1338,14,93.87,3699.63,4,1,4,Month-to-month,No,No,No,No,Male,0,Yes,No,0
CUST1339,64,21.37,3907.94,1,3,3,One year,Fiber optic,No,No,Yes,Female,0,Yes,Yes,0
CUST1340,47,44.84,6086.43,3,8,3,One year,DSL,No,No,Yes,Male,1,Yes,Yes,0
CUST1341,29,41.44,2327.16,3,6,4,Month-to-month,Fiber optic,No,Yes,Yes,Male,1,No,No,1
CUST1342,36,47.08,2612.51,2,1,4,Month-to-month,DSL,Yes,No,Yes,Male,0,No,Yes,1
CUST1343,52,44.76,7404.67,4,7,3,Two year,No,Yes,Yes,Yes,Male,0,Yes,Yes,0
CUST1344,7,26.25,544.17,2,6,2,One year,No,Yes,Yes,No,Female,0,Yes,No,1
CUST1345,29,65.89,3936.51,2,8,4,One year,DSL,No,Yes,No,Female,0,Yes,No,1
CUST1346,11,93.27,7311.13,3,7,0,One year,DSL,No,No,Yes,Male,1,No,No,1
CUST1347,33,80.67,4921.87,2,2,1,Month-to-month,Fiber optic,No,No,Yes,Male,0,Yes,Yes,0
CUST1348,6,87.29,4416.62,1,0,2,One year,Fiber optic,Yes,Yes,No,Male,0,Yes,Yes,1
CUST1349,32,28.11,2072.98,2,1,4,Month-to-month,Fiber optic,No,No,Yes,Male,1,Yes,No,0
CUST1350,51,115.15,2811.88,2,1,4,Month-to-month,DSL,No,Yes,No,Male,0,Yes,No,0
CUST1351,58,103.85,6831.18,3,3,2,One year,Fiber optic,Yes,No,No,Female,0,No,No,0
CUST1352,26,100.51,4517.82,2,5,1,Month-to-month,DSL,Yes,Yes,No,Female,1,Yes,Yes,0
CUST1353,46,102.3,4166.46,4,3,3,Two year,No,No,Yes,No,Male,0,Yes,Yes,1
CUST1354,29,113.27,886.68,3,8,0,Month-to-month,No,Yes,Yes,No,Male,0,No,Yes,0
CUST1355,4,74.43,226.62,2,3,4,Two year,Fiber optic,No,No,Yes,Male,0,No,No,0
CUST1356,13,40.03,7713.11,1,5,1,Two year,No,Yes,No,Yes,Female,0,No,Yes,0
CUST1357,39,81.68,3078.19,1,5,0,Month-to-month,DSL,No,No,Yes,Male,0,No,No,0
CUST1358,15,94.29,4865.38,3,9,2,One year,DSL,Yes,No,Yes,Male,0,No,Yes,0
CUST1359,29,93.79,729.75,3,9,4,Month-to-month,Fiber optic,Yes,No,No,Female,0,Yes,No,1
CUST1360,29,72.14,5496.6,2,0,3,Two year,Fiber optic,Yes,Yes,Yes,Female,0,Yes,Yes,1
CUST1361,32,26.85,7467.28,4,7,2,Month-to-month,Fiber optic,Yes,No,No,Male,0,Yes,No,0
CUST1362,2,57.11,4647.76,2,2,4,One year,No,No,Yes,Yes,Male,0,No,Yes,0
CUST1363,47,112.08,1096.31,1,5,1,Month-to-month,No,No,No,Yes,Male,1,Yes,No,0
CUST1364,22,78.44,4695.6,4,2,0,Month-to-month,Fiber optic,Yes,No,No,Male,0,No,No,0
CUST1365,27,73.83,6154.14,4,1,0,Month-to-month,Fiber optic,No,No,Yes,Female,0,No,Yes,1
CUST1366,67,46.89,3310.69,4,4,4,Month-to-month,DSL,Yes,Yes,No,Female,0,Yes,No,1
CUST1367,56,56.84,7050.72,2,0,2,One year,DSL,Yes,No,No,Male,0,No,No,0
CUST1368,21,109.53,5224.6,1,8,3,One year,Fiber optic,No,Yes,Yes,Female,0,Yes,No,1
CUST1369,47,86.65,7204.07,3,6,1,One year,Fiber optic,No,No,Yes,Male,0,No,No,1
CUST1370,59,98.74,5025.69,2,2,4,Month-to-month,Fiber optic,No,Yes,Yes,Female,0,Yes,No,1
CUST1371,6,65.43,1137.17,3,3,1,Month-to-month,DSL,No,Yes,No,Male,0,No,Yes,1
CUST1372,19,83.02,2546.56,4,5,0,Month-to-month,Fiber optic,No,Yes,No,Male,1,No,Yes,0
CUST1373,57,44.84,1694.18,4,2,3,Two year,DSL,No,Yes,Yes,Female,0,No,No,0
CUST1374,69,90.55,7279.73,2,6,1,Two year,Fiber optic,No,No,No,Female,1,Yes,No,0
CUST1375,3,62.76,6107.16,1,5,4,Month-to-month,DSL,Yes,No,Yes,Female,0,No,Yes,0
CUST1376,1,64.25,5443.55,4,8,3,Month-to-month,DSL,No,Yes,No,Female,0,Yes,No,1
CUST1377,58,84.93,2477.63,3,4,2,Month-to-month,DSL,Yes,No,No,Female,0,No,Yes,1
CUST1378,38,113.63,1553.95,3,3,4,One year,DSL,No,Yes,No,Male,0,Yes,No,0
CUST1379,15,26.4,6075.96,2,2,1,One year,No,No,No,No,Male,1,No,No,0
CUST1380,34,102.47,3845.85,3,9,3,One year,DSL,Yes,No,Yes,Female,0,Yes,No,1
CUST1381,61,49.24,1883.74,1,0,4,Month-to-month,DSL,Yes,No,No,Male,0,No,Yes,1
CUST1382,35,64.39,4971.31,4,2,3,One year,Fiber optic,Yes,Yes,Yes,Male,0,No,No,0
CUST1383,64,22.19,418.64,3,2,3,One year,Fiber optic,Yes,No,No,Male,0,No,No,0
CUST1384,25,50.1,2676.75,3,6,3,Month-to-month,DSL,No,Yes,Yes,Male,0,Yes,No,0
CUST1385,24,70.26,3801.6,4,6,1,Month-to-month,DSL,No,No,No,Female,0,No,Yes,0
CUST1386,12,25.62,1268.87,2,0,4,Month-to-month,No,Yes,Yes,No,Male,0,No,No,0
CUST1387,18,69.11,7878.77,3,2,0,Month-to-month,Fiber optic,Yes,No,No,Male,0,No,No,0
CUST1388,15,112.71,1751.87,2,7,0,Two year,Fiber optic,No,Yes,Yes,Male,1,Yes,No,1
CUST1389,27,30.54,1129.79,2,8,1,Month-to-month,Fiber optic,No,Yes,No,Male,0,No,No,0
CUST1390,60,96.44,1707.93,3,6,1,Two year,DSL,Yes,Yes,No,Female,0,Yes,No,0
CUST1391,46,60.97,6175.58,1,6,3,One year,DSL,No,No,No,Male,0,Yes,Yes,0
CUST1392,17,85.52,3461.49,2,7,4,Month-to-month,Fiber optic,No,Yes,Yes,Male,1,No,No,1
CUST1393,53,46.02,4566.79,3,5,4,One year,No,Yes,No,Yes,Male,0,No,No,0
CUST1394,8,35.95,265.97,2,2,2,Month-to-month,DSL,Yes,Yes,Yes,Female,0,Yes,No,1
CUST1395,27,36.05,372.01,4,0,2,Month-to-month,No,Yes,Yes,Yes,Female,0,Yes,No,0
CUST1396,46,27.05,3622.02,1,6,0,Month-to-month,DSL,Yes,Yes,Yes,Male,0,No,Yes,1
CUST1397,50,38.56,6551.58,1,0,2,Month-to-month,DSL,No,No,Yes,Male,0,Yes,No,0
CUST1398,71,86.42,7093.39,4,0,2,Month-to-month,DSL,Yes,No,Yes,Female,0,Yes,No,0
CUST1399,3,108.17,784.98,4,8,0,Month-to-month,DSL,No,No,Yes,Male,0,No,No,1
CUST1400,64,101.41,4353.07,2,9,0,Month-to-month,No,No,No,Yes,Female,0,No,No,0
CUST1401,44,88.51,7314.51,4,6,2,Month-to-month,Fiber optic,No,No,No,Male,0,Yes,No,1
CUST1402,53,31.04,3164.98,1,3,4,Two year,DSL,No,No,Yes,Male,0,Yes,No,0
CUST1403,24,48.92,6653.57,4,5,2,Month-to-month,No,Yes,No,Yes,Female,1,No,No,0
CUST1404,60,50.98,1156.2,3,0,3,One year,No,No,Yes,Yes,Male,1,Yes,No,0
CUST1405,3,45.0,7489.62,3,6,3,Month-to-month,Fiber optic,Yes,Yes,No,Male,0,Yes,No,0
CUST1406,20,71.5,6036.24,2,5,3,One year,No,No,No,No,Male,0,No,No,0
CUST1407,46,73.56,7536.54,1,3,1,Month-to-month,DSL,Yes,No,Yes,Female,0,Yes,Yes,0
CUST1408,15,55.69,5445.28,3,6,3,Two year,No,No,No,Yes,Female,0,Yes,No,0
CUST1409,25,55.38,2970.89,4,2,4,Month-to-month,Fiber optic,No,No,No,Male,0,Yes,No,1
CUST1410,71,102.86,7511.63,3,0,1,Two year,No,Yes,No,Yes,Male,1,Yes,No,0
CUST1411,17,98.93,2276.98,3,3,1,Month-to-month,Fiber optic,Yes,Yes,Yes,Male,0,No,No,1
CUST1412,9,50.78,2724.16,2,2,3,Month-to-month,DSL,Yes,No,Yes,Male,0,Yes,Yes,1
CUST1413,38,111.38,5636.39,4,0,2,One year,Fiber optic,Yes,No,Yes,Female,0,Yes,No,1
CUST1414,48,115.28,6146.0,4,1,0,Month-to-month,DSL,No,No,No,Female,0,No,Yes,1
CUST1415,60,52.67,7442.29,4,4,2,Month-to-month,DSL,No,Yes,Yes,Female,0,Yes,Yes,0
CUST1416,63,55.44,1717.94,2,7,2,Month-to-month,DSL,No,Yes,No,Male,1,Yes,No,1
CUST1417,2,70.56,6404.18,4,0,1,One year,No,No,Yes,No,Male,0,No,No,1
CUST1418,11,114.11,5934.51,4,3,1,Two year,DSL,No,Yes,Yes,Female,0,Yes,No,0
CUST1419,64,107.63,603.98,3,3,1,Month-to-month,Fiber optic,Yes,No,Yes,Male,1,Yes,Yes,1
CUST1420,21,30.26,3159.06,3,4,4,Two year,Fiber optic,Yes,Yes,Yes,Male,0,Yes,No,0
CUST1421,18,59.27,2333.85,4,6,4,Month-to-month,No,No,Yes,Yes,Female,0,Yes,No,1
CUST1422,64,75.34,2505.47,1,7,0,Month-to-month,DSL,Yes,Yes,Yes,Male,0,Yes,Yes,1
CUST1423,38,70.31,7865.28,1,5,1,Two year,Fiber optic,No,Yes,No,Female,0,Yes,No,0
CUST1424,32,39.39,5177.94,4,0,3,Two year,No,No,Yes,Yes,Male,0,Yes,Yes,0
CUST1425,11,105.88,5769.64,1,6,1,One year,Fiber optic,Yes,No,No,Male,0,No,No,1
CUST1426,45,87.69,7815.28,2,2,4,Month-to-month,Fiber optic,No,Yes,Yes,Male,0,No,No,1
CUST1427,33,103.79,3079.89,3,5,1,Month-to-month,Fiber optic,Yes,Yes,No,Male,0,No,No,1
CUST1428,41,105.88,6434.54,2,7,4,Month-to-month,No,No,Yes,No,Male,0,Yes,No,1
CUST1429,8,94.84,3532.79,3,6,1,Month-to-month,Fiber optic,Yes,No,Yes,Female,0,No,No,1
CUST1430,11,63.92,6969.32,1,9,3,Month-to-month,DSL,No,No,Yes,Female,0,No,No,0
CUST1431,51,81.05,1527.19,1,5,0,Two year,No,No,No,Yes,Male,0,No,No,1
CUST1432,41,36.04,7586.72,4,8,3,Two year,Fiber optic,Yes,No,Yes,Male,0,No,No,0
CUST1433,17,87.36,1828.3,1,8,4,Month-to-month,Fiber optic,No,No,Yes,Female,0,Yes,No,1
CUST1434,46,37.93,2677.14,1,0,2,Month-to-month,No,No,No,Yes,Female,0,Yes,No,1
CUST1435,32,89.39,6073.92,4,0,3,Two year,DSL,Yes,No,Yes,Male,1,Yes,Yes,0
CUST1436,54,42.96,3210.67,4,0,1,Month-to-month,Fiber optic,Yes,No,No,Female,1,No,Yes,0
CUST1437,20,31.76,4904.87,3,7,0,One year,Fiber optic,Yes,Yes,Yes,Female,1,Yes,No,0
CUST1438,33,36.53,3612.13,1,9,1,Month-to-month,No,No,Yes,Yes,Female,0,No,Yes,1
CUST1439,40,20.2,5964.72,3,6,1,Month-to-month,DSL,Yes,No,Yes,Male,0,Yes,No,0
CUST1440,32,91.87,1903.82,3,2,3,Two year,Fiber optic,Yes,Yes,Yes,Female,0,Yes,No,1
CUST1441,2,93.24,561.82,2,1,0,Month-to-month,No,Yes,No,Yes,Female,0,No,No,1
CUST1442,33,71.49,2469.44,1,3,2,Month-to-month,DSL,No,Yes,No,Female,0,No,No,0
CUST1443,30,36.14,3847.04,1,2,1,Month-to-month,DSL,Yes,Yes,Yes,Female,0,Yes,No,0
CUST1444,33,28.36,1427.36,2,6,0,Two year,No,No,No,Yes,Male,0,Yes,Yes,1
CUST1445,26,21.91,2902.9,3,9,2,Two year,DSL,No,Yes,Yes,Female,0,Yes,No,0
CUST1446,22,36.57,3259.87,1,7,1,Month-to-month,No,Yes,No,Yes,Female,0,No,No,0
CUST1447,66,109.09,553.4,3,5,0,Month-to-month,DSL,No,No,Yes,Female,0,No,Yes,1
CUST1448,38,44.15,4708.13,2,2,3,One year,Fiber optic,No,Yes,No,Male,0,No,Yes,0
CUST1449,46,55.43,7086.31,4,5,1,Month-to-month,Fiber optic,No,No,Yes,Male,0,No,Yes,1
CUST1450,15,30.53,1298.77,3,1,1,One year,Fiber optic,No,Yes,Yes,Male,1,Yes,Yes,0
CUST1451,44,42.24,4822.68,1,6,0,Month-to-month,Fiber optic,No,Yes,No,Female,0,No,Yes,0
CUST1452,49,71.92,5351.44,4,9,1,Month-to-month,Fiber optic,Yes,No,Yes,Female,0,No,No,1
CUST1453,61,80.78,3412.74,3,6,2,One year,No,Yes,No,Yes,Female,1,No,No,0
CUST1454,67,44.54,5638.67,3,3,1,Month-to-month,DSL,Yes,No,No,Male,0,Yes,No,0
CUST1455,6,25.77,3344.78,4,7,4,Two year,Fiber optic,No,No,Yes,Female,0,Yes,Yes,0
CUST1456,9,59.1,4086.63,4,3,2,Month-to-month,DSL,Yes,No,No,Female,0,No,No,1
CUST1457,6,43.42,158.09,4,6,0,Month-to-month,Fiber optic,No,Yes,Yes,Male,0,No,No,1
CUST1458,32,41.96,5564.59,1,3,2,Two year,DSL,No,No,Yes,Female,0,Yes,No,0
CUST1459,41,115.99,5324.61,1,4,4,Month-to-month,DSL,No,Yes,Yes,Female,0,Yes,No,1
CUST1460,8,81.63,403.37,3,6,4,One year,Fiber optic,No,No,Yes,Male,0,No,No,1
CUST1461,50,75.69,3009.18,3,9,1,Month-to-month,DSL,Yes,Yes,Yes,Male,0,Yes,No,0
CUST1462,62,61.58,7834.35,2,2,1,One year,DSL,No,Yes,Yes,Male,0,No,No,1
CUST1463,62,62.89,3423.82,1,9,3,One year,Fiber optic,Yes,Yes,No,Male,0,Yes,Yes,0
CUST1464,7,74.09,4065.37,3,4,2,Month-to-month,Fiber optic,Yes,Yes,No,Male,0,No,No,1
CUST1465,4,89.64,7288.45,4,2,3,Two year,No,No,Yes,Yes,Female,0,No,No,1
CUST1466,6,90.21,5766.37,4,4,4,One year,Fiber optic,Yes,No,Yes,Male,1,No,Yes,1
CUST1467,58,37.17,4698.35,1,2,1,Month-to-month,DSL,Yes,Yes,No,Female,0,No,No,1
CUST1468,22,70.01,6402.66,4,9,1,One year,Fiber optic,Yes,No,No,Female,1,Yes,No,1
CUST1469,26,61.2,6928.49,2,6,1,One year,DSL,No,Yes,Yes,Male,0,Yes,No,0
CUST1470,3,107.05,3709.42,3,0,0,Month-to-month,Fiber optic,No,No,No,Male,0,No,Yes,1
CUST1471,41,83.14,3853.36,3,8,4,Month-to-month,No,No,Yes,Yes,Female,0,Yes,Yes,0
CUST1472,60,73.25,3149.8,3,8,1,Month-to-month,Fiber optic,Yes,Yes,Yes,Female,0,No,No,0
CUST1473,14,31.54,7736.98,1,4,4,Month-to-month,Fiber optic,Yes,No,Yes,Female,0,Yes,No,1
CUST1474,12,80.56,5607.61,4,8,1,One year,DSL,No,No,No,Male,0,No,No,0
CUST1475,12,31.72,757.46,2,9,2,Month-to-month,Fiber optic,No,Yes,No,Female,0,Yes,No,0
CUST1476,13,53.72,6917.38,1,5,4,Two year,No,Yes,Yes,No,Male,1,Yes,No,0
CUST1477,25,34.28,3896.42,3,4,3,Month-to-month,DSL,No,No,Yes,Female,0,Yes,No,1
CUST1478,45,89.21,643.16,2,2,0,Month-to-month,DSL,No,Yes,No,Female,0,Yes,No,0
CUST1479,19,40.63,4442.77,3,7,3,One year,Fiber optic,Yes,Yes,Yes,Female,0,No,No,0
CUST1480,55,59.19,3395.6,3,3,4,Month-to-month,Fiber optic,Yes,No,Yes,Male,0,No,No,1
CUST1481,45,109.57,7034.22,1,9,1,Month-to-month,Fiber optic,No,Yes,Yes,Male,1,Yes,Yes,1
CUST1482,8,40.43,1711.56,3,2,4,Month-to-month,No,No,Yes,Yes,Female,0,Yes,No,1
CUST1483,53,70.78,6629.07,2,5,0,Month-to-month,DSL,No,No,No,Female,0,Yes,No,1
CUST1484,55,61.93,4505.74,3,7,4,Month-to-month,Fiber optic,No,Yes,Yes,Female,0,Yes,No,0
CUST1485,32,21.81,531.42,4,8,1,Two year,Fiber optic,Yes,No,No,Male,0,No,No,0
CUST1486,51,99.28,7777.58,3,5,3,Month-to-month,DSL,No,No,Yes,Male,0,Yes,No,0
CUST1487,44,26.9,4149.66,1,4,2,Two year,Fiber optic,No,Yes,Yes,Male,0,Yes,No,0
CUST1488,70,67.43,2397.93,2,1,3,One year,DSL,Yes,Yes,No,Male,0,Yes,No,0
CUST1489,18,76.07,3808.31,1,1,1,Month-to-month,DSL,Yes,No,Yes,Male,0,Yes,No,1
CUST1490,22,82.84,6877.08,4,8,1,Month-to-month,DSL,Yes,No,No,Female,0,Yes,Yes,0
CUST1491,37,88.86,2508.73,3,1,0,Two year,No,Yes,Yes,No,Female,0,Yes,Yes,0
CUST1492,56,45.33,1622.14,1,1,4,Two year,Fiber optic,Yes,No,Yes,Female,0,Yes,No,0
CUST1493,59,21.0,1119.66,1,2,4,Month-to-month,Fiber optic,Yes,Yes,No,Male,0,Yes,No,1
CUST1494,3,92.34,2453.09,1,2,3,Month-to-month,DSL,Yes,No,Yes,Female,0,No,No,1
CUST1495,28,73.57,6262.38,1,3,2,Month-to-month,Fiber optic,No,No,No,Male,0,Yes,No,0
CUST1496,35,103.61,3825.85,4,6,2,Month-to-month,Fiber optic,No,No,Yes,Male,0,Yes,Yes,1
CUST1497,61,102.14,1897.1,4,8,0,One year,No,Yes,Yes,Yes,Female,0,Yes,No,0
CUST1498,54,104.33,1412.86,3,1,1,Two year,Fiber optic,No,No,Yes,Female,1,Yes,No,0
CUST1499,63,68.51,2728.56,3,3,0,Month-to-month,Fiber optic,No,No,Yes,Male,0,No,Yes,0
CUST1500,7,53.36,7525.4,2,8,4,One year,DSL,Yes,No,No,Male,0,Yes,Yes,1
CUST1501,49,99.16,2809.91,4,1,1,One year,Fiber optic,Yes,No,No,Female,0,No,No,1
CUST1502,31,65.13,7906.18,1,9,0,Month-to-month,Fiber optic,Yes,Yes,No,Male,0,No,No,0
CUST1503,58,38.34,3933.32,1,0,3,Month-to-month,No,Yes,No,Yes,Male,1,No,Yes,0
CUST1504,61,105.5,1515.39,2,9,4,One year,DSL,Yes,Yes,No,Male,1,No,No,1
CUST1505,24,108.26,7140.01,1,7,2,Two year,DSL,No,No,Yes,Female,0,Yes,No,0
CUST1506,20,66.63,3736.81,2,8,0,One year,Fiber optic,No,No,Yes,Male,0,No,No,0
CUST1507,37,27.57,5706.4,3,6,4,Month-to-month,DSL,Yes,Yes,Yes,Male,0,No,No,1
CUST1508,4,58.78,7871.32,4,7,4,Month-to-month,DSL,Yes,Yes,Yes,Male,0,Yes,No,1
CUST1509,20,100.35,496.39,2,3,2,Month-to-month,No,No,No,No,Male,0,No,Yes,1
CUST1510,60,110.18,863.89,1,3,2,One year,Fiber optic,No,No,Yes,Male,0,No,Yes,0
CUST1511,24,40.35,5791.61,2,1,2,One year,No,No,No,Yes,Male,0,No,No,1
CUST1512,50,26.7,2326.42,3,7,0,Month-to-month,No,Yes,Yes,No,Male,1,No,No,1
CUST1513,49,107.74,1555.98,1,1,2,Two year,DSL,Yes,No,No,Female,1,Yes,No,0
CUST1514,51,58.94,410.96,3,8,3,One year,Fiber optic,No,Yes,No,Female,1,No,No,1
CUST1515,36,74.18,272.59,3,3,4,One year,DSL,Yes,No,Yes,Female,0,Yes,No,0
